trans_name,OG_name,sp_name,tissue,dnds,pnps,cons_gene_by_tiss
Tms_TRINITY_DN55549_c0_g1_i1,OG-2339_,Tms,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN20287_c0_g1_i1,OG-1504_,Tsi,LG,1.00E-04,0,NO
Tdi_TRINITY_DN31169_c0_g1_i1,OG-1502_,Tdi,LG,0.112065,0.132787667,NO
Tdi_TRINITY_DN42268_c0_g1_i1,OG-2552_,Tdi,LG,NA,NA,NO
Tms_TRINITY_DN13543_c0_g1_i1,OG-1306_,Tms,LG,1.00E-04,NA,NO
Tms_TRINITY_DN12915_c0_g1_i1,OG-1357_,Tms,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN22251_c0_g2_i1,OG-2068_,Tsi,LG,1.00E-04,NA,NO
Tge_TRINITY_DN47065_c1_g3_i1,OG-2309_,Tge,LG,1.00E-04,NA,NO
Tge_TRINITY_DN40797_c0_g1_i1,OG-1304_,Tge,LG,0.115118,NA,NO
Tge_TRINITY_DN39246_c0_g1_i1,OG-1287_,Tge,LG,0.290615,NA,NO
Tdi_TRINITY_DN16374_c0_g2_i2,OG-2061_,Tdi,LG,1.00E-04,NA,NO
Tms_TRINITY_DN26517_c1_g1_i1,OG-1553_,Tms,LG,NA,NA,NO
Tms_TRINITY_DN31729_c6_g12_i1,OG-1588_,Tms,LG,0.325272,NA,NO
Tdi_TRINITY_DN30495_c0_g1_i1,OG-1907_,Tdi,LG,NA,NA,NO
Tdi_TRINITY_DN34641_c0_g1_i1,OG-1049_,Tdi,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN32263_c2_g4_i1,OG-1573_,Tdi,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN52975_c0_g1_i1,OG-351_,Tsi,LG,0.0924308,NA,NO
Tdi_TRINITY_DN22343_c0_g3_i1,OG-2565_,Tdi,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN9710_c0_g1_i1,OG-1046_,Tsi,LG,0.368009,NA,NO
Tsi_TRINITY_DN31985_c12_g5_i4,OG-2249_,Tsi,LG,NA,NA,NO
Tdi_TRINITY_DN29536_c0_g2_i2,OG-226_,Tdi,LG,0.277957,NA,YES
Tge_TRINITY_DN32397_c0_g1_i1,OG-137_,Tge,LG,0.0762785,NA,NO
Tdi_TRINITY_DN25689_c0_g1_i1,OG-1791_,Tdi,LG,NA,NA,NO
Tms_TRINITY_DN30763_c0_g2_i2,OG-2018_,Tms,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN66129_c0_g1_i1,OG-2677_,Tdi,LG,NA,NA,NO
Tms_TRINITY_DN8012_c0_g1_i1,OG-938_,Tms,LG,0.111011,NA,NO
Tge_TRINITY_DN44973_c1_g1_i1,OG-1838_,Tge,LG,1.00E-04,0,NO
Tsi_TRINITY_DN28576_c0_g2_i3,OG-367_,Tsi,LG,1.00E-04,NA,NO
Tms_TRINITY_DN23620_c0_g1_i1,OG-659_,Tms,LG,1.00E-04,0,NO
Tdi_TRINITY_DN3909_c0_g1_i1,OG-1678_,Tdi,LG,0.844829,NA,NO
Tms_TRINITY_DN30144_c0_g1_i1,OG-2045_,Tms,LG,0.149142,0.086051502,YES
Tte_TRINITY_DN59157_c0_g1_i1,OG-2761_,Tte,LG,NA,NA,NO
Tsi_TRINITY_DN4283_c0_g1_i1,OG-2777_,Tsi,LG,NA,0,NO
Tdi_TRINITY_DN15526_c0_g1_i1,OG-1152_,Tdi,LG,NA,NA,NO
Tte_TRINITY_DN6963_c0_g1_i1,OG-861_,Tte,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN49055_c0_g1_i1,OG-2421_,Tdi,LG,0.107139,NA,NO
Tdi_TRINITY_DN4134_c0_g1_i1,OG-1212_,Tdi,LG,1.00E-04,NA,NO
Tms_TRINITY_DN27270_c0_g1_i2,OG-741_,Tms,LG,0.141053,NA,NO
Tge_TRINITY_DN34332_c0_g1_i1,OG-1028_,Tge,LG,0.244532,0.322720695,NO
Tsi_TRINITY_DN24029_c0_g1_i12,OG-1520_,Tsi,LG,1.00E-04,NA,NO
Tms_TRINITY_DN28631_c0_g5_i1,OG-154_,Tms,LG,0.320761,NA,NO
Tge_TRINITY_DN45487_c0_g1_i1,OG-2704_,Tge,LG,0.14032,0.65560166,NO
Tdi_TRINITY_DN29600_c0_g1_i1,OG-2370_,Tdi,LG,1.00E-04,0.044509595,NO
Tdi_TRINITY_DN14460_c0_g1_i2,OG-2054_,Tdi,LG,1.00E-04,0.169303424,NO
Tms_TRINITY_DN3203_c0_g1_i1,OG-1391_,Tms,LG,0.340454,NA,NO
Tsi_TRINITY_DN47120_c0_g1_i1,OG-546_,Tsi,LG,NA,NA,NO
Tsi_TRINITY_DN67546_c0_g1_i1,OG-2140_,Tsi,LG,NA,NA,NO
Tsi_TRINITY_DN530_c0_g1_i1,OG-2688_,Tsi,LG,1.00E-04,NA,NO
Tge_TRINITY_DN27709_c0_g1_i1,OG-1947_,Tge,LG,0.458872,0,NO
Tms_TRINITY_DN25167_c1_g1_i1,OG-997_,Tms,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN47901_c0_g1_i1,OG-2857_,Tdi,LG,NA,NA,NO
Tms_TRINITY_DN55708_c0_g1_i1,OG-2239_,Tms,LG,0.343576,NA,NO
Tsi_TRINITY_DN24165_c0_g1_i1,OG-2184_,Tsi,LG,NA,NA,NO
Tte_TRINITY_DN39813_c0_g1_i1,OG-1642_,Tte,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN29779_c0_g1_i1,OG-1031_,Tsi,LG,0.124735,0.092436975,NO
Tdi_TRINITY_DN30756_c0_g1_i1,OG-758_,Tdi,LG,0.772861,0.133601916,NO
Tsi_TRINITY_DN27120_c0_g4_i1,OG-782_,Tsi,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN45787_c0_g1_i1,OG-1305_,Tsi,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN24393_c0_g1_i1,OG-309_,Tsi,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN52592_c0_g1_i1,OG-252_,Tsi,LG,0.175882,NA,NO
Tge_TRINITY_DN33387_c0_g2_i1,OG-2370_,Tge,LG,NA,NA,NO
Tsi_TRINITY_DN28922_c0_g1_i1,OG-2021_,Tsi,LG,1.00E-04,NA,NO
Tte_TRINITY_DN29834_c10_g10_i1,OG-2441_,Tte,LG,NA,NA,NO
Tms_TRINITY_DN27690_c0_g1_i1,OG-642_,Tms,LG,NA,NA,YES
Tsi_TRINITY_DN4307_c0_g1_i1,OG-2277_,Tsi,LG,0.343534,NA,YES
Tms_TRINITY_DN9307_c0_g1_i1,OG-2412_,Tms,LG,NA,NA,NO
Tsi_TRINITY_DN40491_c0_g1_i1,OG-1404_,Tsi,LG,NA,NA,NO
Tdi_TRINITY_DN28136_c0_g1_i1,OG-1584_,Tdi,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN27950_c0_g1_i2,OG-204_,Tsi,LG,0.227658,0.630376671,NO
Tms_TRINITY_DN51373_c0_g1_i1,OG-2086_,Tms,LG,NA,NA,NO
Tge_TRINITY_DN38395_c0_g1_i1,OG-2356_,Tge,LG,NA,NA,NO
Tdi_TRINITY_DN66682_c0_g1_i1,OG-2277_,Tdi,LG,1.00E-04,NA,YES
Tms_TRINITY_DN31399_c6_g2_i6,OG-1737_,Tms,LG,0.424172,NA,NO
Tte_TRINITY_DN29034_c7_g1_i1,OG-2366_,Tte,LG,1.00E-04,NA,NO
Tms_TRINITY_DN8546_c0_g2_i1,OG-1902_,Tms,LG,0.0607976,NA,NO
Tdi_TRINITY_DN42190_c0_g1_i1,OG-2522_,Tdi,LG,0.221667,NA,NO
Tge_TRINITY_DN45169_c0_g2_i1,OG-374_,Tge,LG,0.0343989,0,NO
Tsi_TRINITY_DN9603_c0_g1_i1,OG-2326_,Tsi,LG,1.00E-04,NA,NO
Tge_TRINITY_DN2472_c0_g2_i1,OG-932_,Tge,LG,1.00E-04,0,NO
Tte_TRINITY_DN29336_c3_g7_i1,OG-342_,Tte,LG,0.0689734,NA,NO
Tms_TRINITY_DN29812_c0_g1_i1,OG-1295_,Tms,LG,0.252593,0.150881057,NO
Tsi_TRINITY_DN53687_c0_g1_i1,OG-2789_,Tsi,LG,NA,NA,NO
Tte_TRINITY_DN3928_c0_g1_i1,OG-2408_,Tte,LG,NA,NA,YES
Tsi_TRINITY_DN5883_c0_g2_i1,OG-2665_,Tsi,LG,1.00E-04,NA,NO
Tte_TRINITY_DN27021_c0_g2_i1,OG-321_,Tte,LG,0.186177,NA,NO
Tdi_TRINITY_DN33860_c0_g1_i1,OG-431_,Tdi,LG,1.00E-04,NA,NO
Tge_TRINITY_DN4631_c0_g1_i1,OG-2099_,Tge,LG,0.107548,NA,YES
Tsi_TRINITY_DN32142_c7_g5_i1,OG-2120_,Tsi,LG,0.344914,0.121702638,NO
Tte_TRINITY_DN23245_c0_g1_i1,OG-2446_,Tte,LG,1.00E-04,NA,NO
Tms_TRINITY_DN31241_c16_g3_i1,OG-1730_,Tms,LG,NA,NA,NO
Tge_TRINITY_DN29674_c0_g3_i1,OG-764_,Tge,LG,0.0611099,NA,NO
Tsi_TRINITY_DN33063_c0_g1_i1,OG-785_,Tsi,LG,1.00E-04,NA,NO
Tte_TRINITY_DN34433_c0_g1_i1,OG-1574_,Tte,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN14258_c0_g1_i1,OG-525_,Tsi,LG,0.807935,NA,NO
Tsi_TRINITY_DN47470_c0_g1_i1,OG-2662_,Tsi,LG,NA,NA,YES
Tge_TRINITY_DN37961_c0_g1_i1,OG-2843_,Tge,LG,NA,NA,NO
Tge_TRINITY_DN37648_c0_g1_i1,OG-2765_,Tge,LG,1.00E-04,0.566572238,NO
Tdi_TRINITY_DN31560_c7_g3_i4,OG-1395_,Tdi,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN12752_c0_g1_i1,OG-1978_,Tdi,LG,NA,NA,NO
Tge_TRINITY_DN42934_c0_g1_i2,OG-65_,Tge,LG,0.111017,0.170230114,NO
Tms_TRINITY_DN6224_c0_g2_i1,OG-2445_,Tms,LG,1.00E-04,NA,NO
Tge_TRINITY_DN47284_c2_g4_i1,OG-296_,Tge,LG,0.296561,0.68175389,NO
Tte_TRINITY_DN19894_c0_g1_i1,OG-977_,Tte,LG,1.00E-04,NA,NO
Tte_TRINITY_DN39080_c0_g1_i1,OG-211_,Tte,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN18044_c0_g1_i1,OG-1084_,Tsi,LG,0.601097,NA,NO
Tsi_TRINITY_DN31534_c14_g1_i1,OG-3004_,Tsi,LG,NA,NA,NO
Tms_TRINITY_DN18756_c0_g1_i1,OG-1459_,Tms,LG,NA,NA,NO
Tms_TRINITY_DN72023_c0_g1_i1,OG-698_,Tms,LG,NA,NA,NO
Tdi_TRINITY_DN18939_c0_g2_i1,OG-1816_,Tdi,LG,1.00E-04,NA,NO
Tms_TRINITY_DN22204_c0_g1_i2,OG-768_,Tms,LG,1.00E-04,NA,NO
Tte_TRINITY_DN10484_c0_g1_i1,OG-1004_,Tte,LG,1.00E-04,NA,NO
Tms_TRINITY_DN15784_c0_g2_i1,OG-2192_,Tms,LG,NA,NA,NO
Tte_TRINITY_DN25515_c0_g1_i1,OG-1100_,Tte,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN16640_c0_g2_i1,OG-2551_,Tsi,LG,1.00E-04,0,NO
Tsi_TRINITY_DN7089_c0_g1_i1,OG-1734_,Tsi,LG,0.150703,NA,NO
Tge_TRINITY_DN27829_c0_g1_i1,OG-2525_,Tge,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN60120_c0_g1_i1,OG-2754_,Tdi,LG,1.00E-04,NA,NO
Tms_TRINITY_DN35309_c0_g1_i1,OG-2595_,Tms,LG,0.7167,NA,NO
Tge_TRINITY_DN40584_c1_g1_i2,OG-1236_,Tge,LG,0.093428,0.339489408,NO
Tge_TRINITY_DN18949_c0_g1_i1,OG-1967_,Tge,LG,0.0849693,NA,NO
Tsi_TRINITY_DN30536_c0_g1_i1,OG-1536_,Tsi,LG,NA,0.228540447,NO
Tms_TRINITY_DN11984_c0_g1_i1,OG-1942_,Tms,LG,0.129511,NA,YES
Tms_TRINITY_DN14973_c0_g1_i4,OG-328_,Tms,LG,0.53823,NA,NO
Tte_TRINITY_DN29856_c2_g1_i10,OG-239_,Tte,LG,0.739892,NA,NO
Tge_TRINITY_DN45727_c0_g1_i1,OG-843_,Tge,LG,1.00E-04,0.041033095,NO
Tge_TRINITY_DN46849_c0_g3_i1,OG-20_,Tge,LG,0.0305995,NA,NO
Tsi_TRINITY_DN5981_c0_g2_i1,OG-2470_,Tsi,LG,1.00E-04,NA,NO
Tge_TRINITY_DN37730_c0_g2_i1,OG-92_,Tge,LG,0.151786,0.172560976,NO
Tge_TRINITY_DN47659_c0_g1_i2,OG-982_,Tge,LG,0.227572,0.246612466,NO
Tms_TRINITY_DN20854_c0_g1_i2,OG-1780_,Tms,LG,NA,NA,NO
Tsi_TRINITY_DN10519_c0_g1_i1,OG-686_,Tsi,LG,1.00E-04,NA,NO
Tms_TRINITY_DN25680_c0_g1_i2,OG-2265_,Tms,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN13510_c0_g2_i1,OG-2010_,Tsi,LG,1.00E-04,NA,NO
Tms_TRINITY_DN29095_c0_g1_i1,OG-219_,Tms,LG,0.22458,0.213605799,NO
Tte_TRINITY_DN7028_c0_g1_i1,OG-459_,Tte,LG,1.00E-04,NA,NO
Tte_TRINITY_DN74051_c0_g1_i1,OG-1922_,Tte,LG,NA,NA,NO
Tte_TRINITY_DN26202_c0_g1_i1,OG-820_,Tte,LG,NA,NA,NO
Tte_TRINITY_DN25152_c1_g2_i1,OG-344_,Tte,LG,1.00E-04,NA,NO
Tge_TRINITY_DN24762_c0_g1_i1,OG-1088_,Tge,LG,0.499818,NA,NO
Tsi_TRINITY_DN24781_c0_g1_i1,OG-2031_,Tsi,LG,1.00E-04,0,YES
Tte_TRINITY_DN30720_c0_g1_i1,OG-186_,Tte,LG,0.351429,NA,NO
Tte_TRINITY_DN12627_c0_g2_i1,OG-1855_,Tte,LG,NA,NA,NO
Tdi_TRINITY_DN12851_c0_g1_i1,OG-351_,Tdi,LG,0.166548,NA,NO
Tte_TRINITY_DN20511_c0_g1_i2,OG-973_,Tte,LG,0.184907,2.063583815,NO
Tsi_TRINITY_DN28345_c0_g1_i1,OG-784_,Tsi,LG,1.00E-04,NA,NO
Tms_TRINITY_DN28058_c0_g2_i1,OG-2379_,Tms,LG,0.173877,NA,NO
Tsi_TRINITY_DN24305_c0_g1_i2,OG-274_,Tsi,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN16272_c0_g1_i1,OG-818_,Tdi,LG,1.00E-04,0,NO
Tdi_TRINITY_DN17305_c0_g2_i1,OG-2660_,Tdi,LG,1.00E-04,NA,NO
Tge_TRINITY_DN42351_c0_g1_i2,OG-719_,Tge,LG,1.00E-04,0.083126551,NO
Tdi_TRINITY_DN4651_c0_g1_i1,OG-2949_,Tdi,LG,NA,NA,NO
Tte_TRINITY_DN22218_c0_g2_i1,OG-295_,Tte,LG,NA,0,NO
Tge_TRINITY_DN66719_c0_g1_i1,OG-2872_,Tge,LG,0.35214,NA,NO
Tms_TRINITY_DN20125_c0_g1_i2,OG-2017_,Tms,LG,1.00E-04,NA,NO
Tge_TRINITY_DN45398_c0_g1_i2,OG-572_,Tge,LG,0.0473355,0,NO
Tsi_TRINITY_DN29105_c0_g1_i1,OG-98_,Tsi,LG,0.0591964,0,NO
Tms_TRINITY_DN13888_c0_g2_i1,OG-1122_,Tms,LG,0.143017,NA,NO
Tms_TRINITY_DN28146_c0_g1_i1,OG-614_,Tms,LG,0.150354,0.090909091,NO
Tms_TRINITY_DN2830_c0_g2_i1,OG-1787_,Tms,LG,0.294274,NA,NO
Tge_TRINITY_DN39098_c0_g1_i2,OG-727_,Tge,LG,0.256712,NA,NO
Tte_TRINITY_DN21522_c0_g1_i2,OG-1441_,Tte,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN60669_c0_g1_i1,OG-673_,Tsi,LG,NA,NA,NO
Tdi_TRINITY_DN39456_c0_g1_i1,OG-2308_,Tdi,LG,NA,NA,NO
Tdi_TRINITY_DN52527_c0_g1_i1,OG-2778_,Tdi,LG,NA,NA,NO
Tsi_TRINITY_DN24850_c0_g1_i2,OG-170_,Tsi,LG,1.00E-04,0,NO
Tte_TRINITY_DN11097_c0_g2_i1,OG-2894_,Tte,LG,1.00E-04,NA,NO
Tms_TRINITY_DN2934_c0_g1_i1,OG-1807_,Tms,LG,0.0555141,NA,NO
Tge_TRINITY_DN5417_c0_g1_i1,OG-2269_,Tge,LG,1.00E-04,NA,NO
Tms_TRINITY_DN25745_c1_g3_i1,OG-1581_,Tms,LG,NA,NA,NO
Tms_TRINITY_DN63898_c0_g1_i1,OG-1688_,Tms,LG,NA,NA,NO
Tsi_TRINITY_DN18046_c0_g1_i1,OG-1234_,Tsi,LG,1.00E-04,NA,NO
Tte_TRINITY_DN13019_c0_g1_i1,OG-1739_,Tte,LG,NA,NA,NO
Tdi_TRINITY_DN30519_c1_g4_i17,OG-1494_,Tdi,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN20836_c0_g2_i1,OG-470_,Tsi,LG,0.0815576,NA,YES
Tdi_TRINITY_DN34886_c0_g1_i1,OG-2703_,Tdi,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN31603_c1_g5_i1,OG-2190_,Tsi,LG,NA,NA,NO
Tge_TRINITY_DN32608_c0_g2_i1,OG-1592_,Tge,LG,NA,NA,YES
Tdi_TRINITY_DN29303_c0_g1_i1,OG-572_,Tdi,LG,1.00E-04,0,NO
Tsi_TRINITY_DN69949_c0_g1_i1,OG-2504_,Tsi,LG,0.35188,NA,YES
Tms_TRINITY_DN21110_c0_g2_i1,OG-631_,Tms,LG,0.297232,NA,NO
Tms_TRINITY_DN14229_c0_g3_i1,OG-827_,Tms,LG,0.1623,NA,NO
Tte_TRINITY_DN23598_c0_g1_i1,OG-279_,Tte,LG,0.0743126,NA,NO
Tge_TRINITY_DN33126_c0_g1_i1,OG-2114_,Tge,LG,NA,0.149063032,NO
Tte_TRINITY_DN38844_c0_g1_i1,OG-1664_,Tte,LG,1.00E-04,NA,YES
Tge_TRINITY_DN28395_c0_g1_i2,OG-1120_,Tge,LG,1.00E-04,NA,NO
Tms_TRINITY_DN18379_c0_g1_i4,OG-1006_,Tms,LG,NA,NA,NO
Tms_TRINITY_DN387_c0_g2_i1,OG-451_,Tms,LG,NA,NA,NO
Tte_TRINITY_DN47384_c0_g1_i1,OG-2886_,Tte,LG,NA,NA,NO
Tdi_TRINITY_DN39438_c0_g1_i1,OG-823_,Tdi,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN2137_c0_g1_i1,OG-2157_,Tsi,LG,0.184254,NA,NO
Tsi_TRINITY_DN20557_c0_g1_i1,OG-1750_,Tsi,LG,NA,NA,NO
Tge_TRINITY_DN47871_c7_g1_i3,OG-2232_,Tge,LG,1.00E-04,NA,YES
Tge_TRINITY_DN45016_c0_g1_i1,OG-1430_,Tge,LG,0.0387839,0.068846358,NO
Tte_TRINITY_DN15714_c0_g1_i1,OG-1940_,Tte,LG,1.00E-04,0.108989658,NO
Tge_TRINITY_DN15482_c0_g1_i1,OG-630_,Tge,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN32135_c0_g1_i1,OG-492_,Tdi,LG,0.0324797,0.043334923,NO
Tge_TRINITY_DN19603_c0_g1_i1,OG-2922_,Tge,LG,NA,0,NO
Tge_TRINITY_DN40808_c0_g1_i1,OG-940_,Tge,LG,NA,NA,NO
Tsi_TRINITY_DN26498_c0_g2_i1,OG-1879_,Tsi,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN27714_c0_g1_i1,OG-1151_,Tdi,LG,0.0369551,0,NO
Tsi_TRINITY_DN21581_c0_g1_i1,OG-1148_,Tsi,LG,1.00E-04,NA,YES
Tms_TRINITY_DN23853_c0_g1_i1,OG-81_,Tms,LG,0.0444015,NA,NO
Tms_TRINITY_DN29160_c0_g1_i3,OG-38_,Tms,LG,0.0918156,NA,NO
Tms_TRINITY_DN27568_c0_g1_i1,OG-790_,Tms,LG,0.148811,0.228985507,NO
Tge_TRINITY_DN47442_c5_g17_i1,OG-2307_,Tge,LG,1.00E-04,0,NO
Tsi_TRINITY_DN60420_c0_g1_i1,OG-2737_,Tsi,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN10785_c0_g2_i1,OG-2342_,Tsi,LG,NA,NA,NO
Tdi_TRINITY_DN8049_c0_g1_i1,OG-2246_,Tdi,LG,0.146611,NA,NO
Tms_TRINITY_DN22143_c0_g1_i2,OG-652_,Tms,LG,0.914929,NA,NO
Tsi_TRINITY_DN2881_c0_g1_i1,OG-2862_,Tsi,LG,NA,NA,NO
Tms_TRINITY_DN13342_c0_g1_i1,OG-435_,Tms,LG,0.0571994,NA,NO
Tsi_TRINITY_DN25164_c0_g1_i1,OG-964_,Tsi,LG,0.162091,NA,NO
Tsi_TRINITY_DN26791_c0_g1_i1,OG-721_,Tsi,LG,1.00E-04,NA,YES
Tdi_TRINITY_DN2376_c0_g1_i1,OG-1879_,Tdi,LG,1.00E-04,NA,NO
Tge_TRINITY_DN47577_c0_g1_i3,OG-199_,Tge,LG,0.0482604,0.051151894,NO
Tdi_TRINITY_DN30972_c0_g1_i1,OG-2443_,Tdi,LG,1.00E-04,NA,NO
Tge_TRINITY_DN45540_c0_g1_i1,OG-365_,Tge,LG,1.00E-04,0.344494527,NO
Tsi_TRINITY_DN12448_c0_g1_i1,OG-1247_,Tsi,LG,0.667876,NA,YES
Tte_TRINITY_DN47375_c0_g1_i1,OG-2889_,Tte,LG,1.00E-04,NA,NO
Tms_TRINITY_DN30393_c4_g1_i1,OG-1013_,Tms,LG,0.805333,0.235216386,NO
Tte_TRINITY_DN4913_c0_g1_i1,OG-2394_,Tte,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN45626_c0_g1_i1,OG-2059_,Tdi,LG,1.00E-04,NA,NO
Tms_TRINITY_DN30800_c0_g1_i1,OG-51_,Tms,LG,0.0524356,0,NO
Tdi_TRINITY_DN45683_c0_g1_i1,OG-916_,Tdi,LG,1.00E-04,NA,NO
Tte_TRINITY_DN47735_c0_g1_i1,OG-2527_,Tte,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN26065_c1_g1_i1,OG-2401_,Tdi,LG,NA,NA,NO
Tms_TRINITY_DN17776_c0_g1_i1,OG-117_,Tms,LG,0.0736446,NA,NO
Tte_TRINITY_DN29773_c0_g1_i1,OG-2649_,Tte,LG,0.970914,NA,NO
Tge_TRINITY_DN40401_c0_g1_i2,OG-1152_,Tge,LG,NA,0,NO
Tte_TRINITY_DN31605_c0_g1_i1,OG-583_,Tte,LG,1.00E-04,NA,NO
Tms_TRINITY_DN2832_c0_g1_i1,OG-2776_,Tms,LG,NA,NA,NO
Tms_TRINITY_DN45068_c0_g1_i1,OG-2231_,Tms,LG,NA,NA,NO
Tdi_TRINITY_DN28688_c0_g1_i1,OG-1317_,Tdi,LG,1.00E-04,NA,NO
Tms_TRINITY_DN76979_c0_g1_i1,OG-2403_,Tms,LG,0.265073,0.534188034,NO
Tte_TRINITY_DN17932_c0_g1_i1,OG-2967_,Tte,LG,NA,NA,NO
Tms_TRINITY_DN8881_c0_g1_i1,OG-1716_,Tms,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN19535_c0_g2_i1,OG-408_,Tsi,LG,0.0604871,NA,NO
Tte_TRINITY_DN21366_c0_g1_i3,OG-2596_,Tte,LG,1.00E-04,NA,NO
Tge_TRINITY_DN29972_c0_g1_i1,OG-2789_,Tge,LG,NA,NA,NO
Tte_TRINITY_DN22817_c0_g1_i2,OG-527_,Tte,LG,1.00E-04,NA,NO
Tge_TRINITY_DN46390_c0_g1_i1,OG-911_,Tge,LG,0.18447,0,YES
Tge_TRINITY_DN39390_c0_g1_i2,OG-868_,Tge,LG,0.0566107,NA,NO
Tms_TRINITY_DN55429_c0_g1_i1,OG-2063_,Tms,LG,0.0853984,NA,NO
Tms_TRINITY_DN30337_c0_g4_i1,OG-1436_,Tms,LG,1.00E-04,NA,NO
Tge_TRINITY_DN29582_c0_g1_i1,OG-1372_,Tge,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN31350_c0_g1_i1,OG-14_,Tdi,LG,0.208107,0.23565785,NO
Tge_TRINITY_DN46532_c0_g1_i1,OG-1427_,Tge,LG,0.356411,0.113074205,NO
Tms_TRINITY_DN40868_c0_g1_i1,OG-727_,Tms,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN31619_c0_g1_i1,OG-2761_,Tdi,LG,NA,NA,NO
Tge_TRINITY_DN47741_c2_g1_i1,OG-2444_,Tge,LG,NA,NA,NO
Tsi_TRINITY_DN25887_c0_g1_i2,OG-588_,Tsi,LG,1.00E-04,NA,NO
Tte_TRINITY_DN10947_c0_g1_i1,OG-691_,Tte,LG,0.158011,NA,NO
Tte_TRINITY_DN3835_c0_g1_i1,OG-2811_,Tte,LG,1.00E-04,NA,NO
Tte_TRINITY_DN24716_c0_g1_i2,OG-1609_,Tte,LG,NA,NA,NO
Tms_TRINITY_DN23614_c0_g1_i1,OG-1738_,Tms,LG,1.00E-04,0,NO
Tte_TRINITY_DN2193_c0_g2_i1,OG-1503_,Tte,LG,NA,NA,NO
Tge_TRINITY_DN38175_c0_g1_i1,OG-2463_,Tge,LG,NA,NA,NO
Tte_TRINITY_DN56208_c0_g1_i1,OG-2177_,Tte,LG,NA,NA,NO
Tsi_TRINITY_DN13285_c0_g1_i1,OG-2538_,Tsi,LG,1.00E-04,NA,YES
Tsi_TRINITY_DN29295_c1_g1_i3,OG-406_,Tsi,LG,0.358375,NA,YES
Tms_TRINITY_DN29897_c0_g1_i2,OG-1423_,Tms,LG,NA,NA,NO
Tms_TRINITY_DN56622_c0_g1_i1,OG-2407_,Tms,LG,1.00E-04,NA,YES
Tge_TRINITY_DN41341_c0_g1_i1,OG-1144_,Tge,LG,1.00E-04,NA,NO
Tsi_TRINITY_DN30585_c0_g2_i1,OG-462_,Tsi,LG,1.00E-04,0,NO
Tte_TRINITY_DN47427_c0_g1_i1,OG-1144_,Tte,LG,NA,NA,NO
Tdi_TRINITY_DN60490_c0_g1_i1,OG-2377_,Tdi,LG,NA,NA,NO
Tge_TRINITY_DN24526_c0_g1_i1,OG-561_,Tge,LG,1.00E-04,NA,NO
Tms_TRINITY_DN24221_c0_g2_i1,OG-817_,Tms,LG,0.122081,NA,NO
Tsi_TRINITY_DN23835_c0_g1_i1,OG-586_,Tsi,LG,0.0757547,NA,NO
Tms_TRINITY_DN26526_c1_g1_i1,OG-681_,Tms,LG,1.00E-04,NA,NO
Tdi_TRINITY_DN34253_c0_g1_i1,OG-1778_,Tdi,LG,NA,NA,NO
Tdi_TRINITY_DN45767_c0_g1_i1,OG-2572_,Tdi,LG,NA,NA,NO
Tdi_TRINITY_DN45759_c0_g1_i1,OG-1110_,Tdi,LG,NA,NA,NO
Tms_TRINITY_DN32187_c0_g1_i1,OG-2393_,Tms,LG,NA,NA,NO
Tms_TRINITY_DN72739_c0_g1_i1,OG-2806_,Tms,LG,NA,NA,NO
Tsi_TRINITY_DN13552_c0_g1_i1,OG-1401_,Tsi,LG,1.00E-04,0,NO
Tms_TRINITY_DN31630_c9_g4_i1,OG-1896_,Tms,LG,NA,NA,NO
Tte_TRINITY_DN13179_c0_g1_i1,OG-168_,Tte,LG,1.00E-04,NA,NO
